date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:55	114786/114786	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:50%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-5/id137485	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-5/id137485.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:56	114564/114564	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:50%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-5/id137476	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-5/id137476.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:57	122724/122724	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:51%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-5/id137464	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-5/id137464.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:57	137395/137395	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:52%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-11/id207283	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-11/id207283.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:58	81975/81975	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:52%20GMT	https://propzy.vn/du-an/hcm/quan-11/chung-cu-phu-tho-id277	E:/prozy/propzy.vn/du-an/hcm/quan-11/chung-cu-phu-tho-id277.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:58	73715/73715	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:53%20GMT	https://propzy.vn/du-an/hcm/quan-11/chung-cu-phu-tho-id277/ban	E:/prozy/propzy.vn/du-an/hcm/quan-11/chung-cu-phu-tho-id277/ban.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:58	149045/149045	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:53%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-7/id209073	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-7/id209073.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:59	110339/110339	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:54%20GMT	https://propzy.vn/mua/can-ho/hcm/p3	E:/prozy/propzy.vn/mua/can-ho/hcm/p3.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:59	107857/107857	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:54%20GMT	https://propzy.vn/mua/can-ho/hcm/p4	E:/prozy/propzy.vn/mua/can-ho/hcm/p4.html	(from https://propzy.vn/mua/can-ho/hcm)
21:20:59	109374/109374	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:54%20GMT	https://propzy.vn/mua/can-ho/hcm/p5	E:/prozy/propzy.vn/mua/can-ho/hcm/p5.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:00	112689/112689	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:55%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-2	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-2.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:00	111519/111519	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:55%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-7	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-7.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:00	111651/111651	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:55%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-9	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-9.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:01	110461/110461	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:56%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-4	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-4.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:01	112792/112792	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:56%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-tan-phu	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-tan-phu.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:01	112010/112010	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:56%20GMT	https://propzy.vn/mua/can-ho/hcm/huyen-nha-be	E:/prozy/propzy.vn/mua/can-ho/hcm/huyen-nha-be.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:02	113263/113263	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:57%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-8	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-8.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:02	111241/111241	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:57%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-6	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-6.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:02	113480/113480	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:57%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-binh-tan	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-binh-tan.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:03	114095/114095	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:58%20GMT	https://propzy.vn/mua/can-ho/hcm/quan-thu-duc	E:/prozy/propzy.vn/mua/can-ho/hcm/quan-thu-duc.html	(from https://propzy.vn/mua/can-ho/hcm)
21:21:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Aug%202020%2014:20:58%20GMT	https://propzy.vn/ban	E:/prozy/propzy.vn/ban	(from https://propzy.vn/mua/can-ho/hcm)
21:21:03	72705/72705	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:59%20GMT	https://propzy.vn/mua/dat-nen/hcm?amp=true	E:/prozy/propzy.vn/mua/dat-nen/hcm5b39.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:04	54306/54306	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Aug%202020%2014:20:59%20GMT	https://propzy.vn/mua/dat-nen/set_by_pwa.js?ver=11.11.12.08.2020	E:/prozy/propzy.vn/mua/dat-nen/set_by_pwacb01.js	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:04	107679/107679	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:20:59%20GMT	https://propzy.vn/mua/dat-nen/hcm/p2	E:/prozy/propzy.vn/mua/dat-nen/hcm/p2.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:05	113864/113864	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:00%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-binh-tan/id199656	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-binh-tan/id199656.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:05	12510/12510	---M--	200	added ('OK')	image/jpeg	etag:%2230de-5abf077358743%22	https://cdn.propzy.vn/listing/thumbnail/map/2020/08/03/listing_219f8e06c5de744adeb7d55f9d7a4dbaf4df97b0e3ecbb4df68de343f50e7e7c.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2020/08/03/listing_219f8e06c5de744adeb7d55f9d7a4dbaf4df97b0e3ecbb4df68de343f50e7e7c.jpg	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:06	130053/130053	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:01%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-9/id193663	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-9/id193663.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:06	20046/20046	---M--	200	added ('OK')	image/jpeg	etag:%224e4e-5ab15e62c09ca%22	https://cdn.propzy.vn/listing/thumbnail/map/2020/07/23/listing_c70b7be76d67a58151031a1aed0fc0d7d79292fb097d40d957a0f7138d5e797a.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2020/07/23/listing_c70b7be76d67a58151031a1aed0fc0d7d79292fb097d40d957a0f7138d5e797a.jpg	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:06	110800/110800	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:01%20GMT	https://propzy.vn/mua/dat-nen/hcm/huyen-hoc-mon/id190653	E:/prozy/propzy.vn/mua/dat-nen/hcm/huyen-hoc-mon/id190653.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:06	10961/10961	---M--	200	added ('OK')	image/jpeg	etag:%222ad1-5aa9abfc5843d%22	https://cdn.propzy.vn/listing/thumbnail/map/2020/07/17/listing_0fefc4914672c1b4388a97973aecfce522396257dd1c5dfd76ca44e48c531435.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2020/07/17/listing_0fefc4914672c1b4388a97973aecfce522396257dd1c5dfd76ca44e48c531435.jpg	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:07	130338/130338	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:02%20GMT	https://propzy.vn/mua/dat-nen/hcm/huyen-nha-be/id186160	E:/prozy/propzy.vn/mua/dat-nen/hcm/huyen-nha-be/id186160.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:08	123962/123962	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:02%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-9/id185674	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-9/id185674.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:08	143375/143375	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:03%20GMT	https://propzy.vn/mua/dat-nen/hcm/huyen-nha-be/id175022	E:/prozy/propzy.vn/mua/dat-nen/hcm/huyen-nha-be/id175022.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:08	127593/127593	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:03%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-12/id156908	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-12/id156908.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:09	114043/114043	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:04%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-8/id143622	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-8/id143622.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:09	123719/123719	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:04%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-7/id142905	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-7/id142905.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:10	130175/130175	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:04%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-12/id139072	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-12/id139072.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:10	125644/125644	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:05%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-9/id102905	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-9/id102905.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:11	124801/124801	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:05%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-9/id97370	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-9/id97370.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:11	106979/106979	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:06%20GMT	https://propzy.vn/mua/dat-nen/hcm/p3	E:/prozy/propzy.vn/mua/dat-nen/hcm/p3.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:11	107544/107544	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:06%20GMT	https://propzy.vn/mua/dat-nen/hcm/p4	E:/prozy/propzy.vn/mua/dat-nen/hcm/p4.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:12	107684/107684	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:07%20GMT	https://propzy.vn/mua/dat-nen/hcm/p5	E:/prozy/propzy.vn/mua/dat-nen/hcm/p5.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:12	111549/111549	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:07%20GMT	https://propzy.vn/mua/dat-nen/hcm/huyen-nha-be	E:/prozy/propzy.vn/mua/dat-nen/hcm/huyen-nha-be.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:12	110443/110443	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:07%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-9	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-9.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:13	111506/111506	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:08%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-thu-duc	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-thu-duc.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:13	111125/111125	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:08%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-binh-tan	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-binh-tan.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:13	110309/110309	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:08%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-12	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-12.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:14	112477/112477	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:09%20GMT	https://propzy.vn/mua/dat-nen/hcm/huyen-binh-chanh	E:/prozy/propzy.vn/mua/dat-nen/hcm/huyen-binh-chanh.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:14	108790/108790	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:09%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-2	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-2.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:14	110146/110146	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:09%20GMT	https://propzy.vn/mua/dat-nen/hcm/huyen-hoc-mon	E:/prozy/propzy.vn/mua/dat-nen/hcm/huyen-hoc-mon.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:15	109237/109237	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:10%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-go-vap	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-go-vap.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:15	109413/109413	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:10%20GMT	https://propzy.vn/mua/dat-nen/hcm/quan-7	E:/prozy/propzy.vn/mua/dat-nen/hcm/quan-7.html	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Aug%202020%2014:21:10%20GMT	https://propzy.vn/ban	E:/prozy/propzy.vn/ban	(from https://propzy.vn/mua/dat-nen/hcm)
21:21:16	75224/75224	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:11%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm?amp=true	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm5b39.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:16	54324/54324	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Aug%202020%2014:21:11%20GMT	https://propzy.vn/mua/dat-nen-du-an/set_by_pwa.js?ver=11.11.12.08.2020	E:/prozy/propzy.vn/mua/dat-nen-du-an/set_by_pwacb01.js	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:16	106738/106738	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:12%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/p2	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/p2.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:17	105409/105409	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:12%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110639	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110639.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:17	13376/13376	---M--	200	added ('OK')	image/jpeg	etag:%223440-5988bd2c57ef4%22	https://cdn.propzy.vn/listing/thumbnail/map/2019/11/30/listing_0d2e5a33bdef8568f4ad89df99eccf0ecaed11578226111d9b32137cffd22757.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2019/11/30/listing_0d2e5a33bdef8568f4ad89df99eccf0ecaed11578226111d9b32137cffd22757.jpg	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:18	85764/85764	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:13%20GMT	https://propzy.vn/du-an/hcm/huyen-binh-chanh/tan-kien-residence-id599	E:/prozy/propzy.vn/du-an/hcm/huyen-binh-chanh/tan-kien-residence-id599.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:18	87242/87242	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:14%20GMT	https://propzy.vn/du-an/hcm/huyen-binh-chanh/tan-kien-residence-id599/ban	E:/prozy/propzy.vn/du-an/hcm/huyen-binh-chanh/tan-kien-residence-id599/ban.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:19	104956/104956	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:14%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110588	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110588.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:19	13376/13376	---M--	200	added ('OK')	image/jpeg	etag:%223440-5988b89675469%22	https://cdn.propzy.vn/listing/thumbnail/map/2019/11/30/listing_6f08116d2586914d953820e5b428f431200f28d245ff8c7e61ebb5e647261b2e.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2019/11/30/listing_6f08116d2586914d953820e5b428f431200f28d245ff8c7e61ebb5e647261b2e.jpg	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:20	104804/104804	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:15%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110561	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110561.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:20	13376/13376	---M--	200	added ('OK')	image/jpeg	etag:%223440-5988b599af0ad%22	https://cdn.propzy.vn/listing/thumbnail/map/2019/11/30/listing_f7b36daa81c46ec1417eecacb5fb6b910fc798416ee6291137a104718c4905bc.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2019/11/30/listing_f7b36daa81c46ec1417eecacb5fb6b910fc798416ee6291137a104718c4905bc.jpg	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:20	104807/104807	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:15%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110594	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110594.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:21	104798/104798	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:16%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110675	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110675.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:21	104833/104833	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:16%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110669	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110669.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:22	104895/104895	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:17%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110672	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110672.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:22	104804/104804	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:17%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110660	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110660.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:23	104813/104813	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:17%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110666	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110666.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:23	104835/104835	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:18%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110657	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110657.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:24	104895/104895	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:19%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110645	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110645.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:24	104892/104892	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:19%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110642	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh/id110642.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:24	115671/115671	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:19%20GMT	https://propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh	E:/prozy/propzy.vn/mua/dat-nen-du-an/hcm/huyen-binh-chanh.html	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Aug%202020%2014:21:20%20GMT	https://propzy.vn/ban	E:/prozy/propzy.vn/ban	(from https://propzy.vn/mua/dat-nen-du-an/hcm)
21:21:25	72530/72530	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:20%20GMT	https://propzy.vn/thue/bat-dong-san/hcm?amp=true	E:/prozy/propzy.vn/thue/bat-dong-san/hcm5b39.html	(from https://propzy.vn/thue/bat-dong-san/hcm)
21:21:26	54312/54312	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Aug%202020%2014:21:21%20GMT	https://propzy.vn/thue/bat-dong-san/set_by_pwa.js?ver=11.11.12.08.2020	E:/prozy/propzy.vn/thue/bat-dong-san/set_by_pwacb01.js	(from https://propzy.vn/thue/bat-dong-san/hcm)
21:21:26	106727/106727	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:21%20GMT	https://propzy.vn/thue/bat-dong-san/hcm/p2	E:/prozy/propzy.vn/thue/bat-dong-san/hcm/p2.html	(from https://propzy.vn/thue/bat-dong-san/hcm)
21:21:26	15817/15817	---M--	200	added ('OK')	image/jpeg	etag:%223dc9-5ace935d5260b%22	https://cdn.propzy.vn/listing/thumbnail/map/2020/08/15/listing_39ecb28c5b6bdbe2e17c295804535edfddb3ba95aa2b0dc7844a149c5f7317c8.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2020/08/15/listing_39ecb28c5b6bdbe2e17c295804535edfddb3ba95aa2b0dc7844a149c5f7317c8.jpg	(from https://propzy.vn/thue/bat-dong-san/hcm)
21:21:27	13727/13727	---M--	200	added ('OK')	image/jpeg	etag:%22359f-5ace716fbd82d%22	https://cdn.propzy.vn/listing/thumbnail/map/2020/08/15/listing_bfc9f59a16ecd1a44cddfe3530e4084726b5fcade54d313504aaaa77a47d8403.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2020/08/15/listing_bfc9f59a16ecd1a44cddfe3530e4084726b5fcade54d313504aaaa77a47d8403.jpg	(from https://propzy.vn/thue/bat-dong-san/hcm)
21:21:27	21304/21304	---M--	200	added ('OK')	image/jpeg	etag:%225338-5ace205d2c614%22	https://cdn.propzy.vn/listing/thumbnail/map/2020/08/15/listing_46fccb18328376304a41dac527636dd2f7a59c7ca0c6ccfe2697ac7a96c7a63b.jpg	E:/prozy/cdn.propzy.vn/listing/thumbnail/map/2020/08/15/listing_46fccb18328376304a41dac527636dd2f7a59c7ca0c6ccfe2697ac7a96c7a63b.jpg	(from https://propzy.vn/thue/bat-dong-san/hcm)
21:21:27	111991/111991	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:23%20GMT	https://propzy.vn/thue/can-ho/hcm/quan-4/id208850	E:/prozy/propzy.vn/thue/can-ho/hcm/quan-4/id208850.html	(from https://propzy.vn/thue/bat-dong-san/hcm)
21:21:28	110012/110012	---M-Z	200	added ('OK')	text/html	date:Sun,%2016%20Aug%202020%2014:21:23%20GMT	https://propzy.vn/du-an/hcm/quan-4/toa-nha-van-do-id709	E:/prozy/propzy.vn/du-an/hcm/quan-4/toa-nha-van-do-id709.html	(from https://propzy.vn/thue/bat-dong-san/hcm)
